SessionID,Name,Description,Severity,Line,Column,ParentFile,TopLevelCategory,Code
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_PBM_PLANS NOT SUPPORTED **,Low,48404,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_PLAN NOT SUPPORTED **,Low,48441,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_SFA_CREF NOT SUPPORTED **,Low,48482,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_STATE_VIEW_PLUS NOT SUPPORTED **,Low,48524,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_STATE_VIEW_TOTALS NOT SUPPORTED **,Low,48585,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_SUB_COT NOT SUPPORTED **,Low,48646,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_IMS_WHC_DX_PROJ NOT SUPPORTED **,Low,48718,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PATIENT NOT SUPPORTED **,Low,48756,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PATIENT NOT SUPPORTED **,Low,48763,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PRODUCT NOT SUPPORTED **,Low,48823,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PRODUCT NOT SUPPORTED **,Low,48835,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PROV NOT SUPPORTED **,Low,48860,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PROV NOT SUPPORTED **,Low,48884,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PROV_CS NOT SUPPORTED **,Low,48909,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IMS_WHC_REF_PROV_CS NOT SUPPORTED **,Low,48915,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_IMS_WHC_RX_PROJ NOT SUPPORTED **,Low,48949,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_INV_MCK NOT SUPPORTED **,Low,49052,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(20)' in Table DODSD01.TODS_INV_MCK NOT SUPPORTED **,Low,49059,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_INV_PRM NOT SUPPORTED **,Low,49084,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(20)' in Table DODSD01.TODS_INV_PRM NOT SUPPORTED **,Low,49085,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49766,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49767,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49768,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49769,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49770,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49771,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49772,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49773,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49774,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49775,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49776,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49777,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49778,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49779,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49780,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49781,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49782,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49783,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49784,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49785,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49786,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49787,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49788,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49789,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49790,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YYYY/MM/DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49791,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/-DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49792,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL NOT SUPPORTED **,Low,49794,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YYYY/MM/DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL_ALL NOT SUPPORTED **,Low,49845,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/-DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL_ALL NOT SUPPORTED **,Low,49846,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_IQVIA_TKI_AFFL_ALL NOT SUPPORTED **,Low,49848,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49928,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49929,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49930,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49931,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49932,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49933,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49934,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49935,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49936,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49937,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49938,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49939,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49940,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49941,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49942,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49943,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49944,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49945,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49946,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49947,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49948,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49949,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49950,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49951,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49952,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49953,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49954,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49955,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49956,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49957,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49958,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(250)' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49959,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YYYY/MM/DD' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49960,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/-DD' in Table DODSD01.TODS_IQVIA_TKI_HCP NOT SUPPORTED **,Low,49961,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
